Row.names	cluster	10062_at	10437_at	1075_at	10859_at	10935_at	1116_at	1213_at	1291_at	140885_at	1437_at	1508_at	1520_at	1536_at	1958_at	2170_at	23157_at	2357_at	2512_at	2625_at	2956_at	2980_at	30009_at	3055_at	3458_at	3597_at	3717_at	5306_at	5359_at	55509_at	558_at	64065_at	6648_at	6772_at	6948_at	7070_at	7111_at	7299_at	7453_at	847_at	8566_at	8804_at	9056_at	9114_at	9246_at	940_at	943_at	958_at	966_at	hist
ALCL.neg..111	ALCL.neg..111	5	7.07284048015983	11.9311651155514	10.0972811611735	7.23672069405842	11.1159743700172	6.0227613050106	11.0225258823034	5.57819299312068	6.86661058615693	6.05774709502152	10.3525486567888	9.83040821106366	8.26490804364712	6.07098336094028	5.19469187783699	7.92268696928181	7.86731062158672	12.8162424077186	6.9291092939893	7.59772842275719	4.36077316314795	4.90755518402908	8.25608068482654	7.35835421292953	6.64199632162569	6.06110417535247	7.23464385661687	9.29566098317923	10.2987767029605	6.9095351455273	6.5760443056159	6.73459156977868	10.6220101385404	7.83557932617871	7.34298766979128	8.15935214349789	2.96829530305444	10.0267339458138	7.96189992547416	7.12968654040563	10.3413850610404	9.40663138507504	9.86887662512422	9.69158190207047	4.6779573483794	9.88724129385062	6.5355750273045	8.61192734285976	ALCL
ALCL.neg..116	ALCL.neg..116	5	8.60049349770964	11.2220077904791	9.6860992725324	8.0034148234621	10.6756973818875	8.65312387697684	10.6181722694032	5.21462751361724	6.43327418194235	4.82665982941464	9.88543170733964	9.8161055538749	7.42551336155385	6.31515827248072	4.36186321548958	7.60794827758992	8.12691605724131	12.8563824461561	5.86406474276142	6.88830718604228	4.2851190776775	6.2035928555066	7.8634086310658	7.90397758911139	6.02836539841254	6.7505623900768	7.11790988160768	9.24882459732517	9.19282212801897	6.10402211071302	8.77817601052718	6.92443189977604	10.8964102546744	6.98046189226441	6.98175045833443	7.27170719589298	3.28641949956002	10.7499258242255	8.03791142399935	6.42189094108853	9.71061088944119	8.82106236434701	9.62332727618518	10.3286682607193	5.85536141264286	8.70936207994203	7.40090075890611	8.22527453478446	ALCL
ALCL.neg..138	ALCL.neg..138	5	8.02655848444553	9.94044253904716	9.45129337915029	6.10185246952295	11.4316967290243	4.04310765602708	10.0091143987422	5.04248117284305	4.85361745976354	4.21295351920957	8.88414564458916	9.21384779558582	6.32251190538432	5.19776750267736	4.30948213527146	6.07137120548517	7.95725012229155	12.5643815147487	4.84701889347217	7.56338929372855	4.77788572165988	5.3537997730978	6.0859472228115	9.42715602635784	5.1437739890324	6.71273373614199	6.19642034890963	9.95319406682257	11.3682527188465	5.84982215481329	8.15264981929529	7.46443421212944	10.4541685954176	7.33278701429851	6.19718474842608	8.50454241517753	3.62936182544556	10.4016421039101	7.17622738771499	6.1273534607229	9.60288585880858	7.25455395618425	9.23461531674467	10.2892414354344	4.47878079404967	9.32215249358142	5.79726604918267	7.89554399436109	ALCL
ALCL.neg..140	ALCL.neg..140	5	7.89971339485157	11.4833642181477	9.33875501947016	7.11967496106708	10.9560990111056	4.98489062425848	10.9239250158732	5.32361039322401	6.27403423362596	4.75849210734925	9.89001809963441	9.75157025021082	7.60615907750224	6.77061492949723	4.6695849731715	7.97039359395905	6.45831054711261	12.7139282412109	7.08762479903134	7.77277254607675	4.28667434208247	5.1836241445584	7.52439483149957	7.20477730548114	5.93780124671666	6.3404755463828	7.25267991352054	9.38409706536151	10.3060388995949	6.76532657582091	6.33156782384635	6.30197521880415	10.8030674067041	7.49016538273384	6.79499685509159	7.86488209595192	3.12881655062305	9.90262869697399	7.76492722570803	6.84969446174395	10.2387100658555	8.79538100001725	9.93385372741775	9.99125962072516	5.02147258733895	10.0519088380948	5.97576044558831	8.11571070739602	ALCL
ALCL.neg..141	ALCL.neg..141	5	8.3386194671119	11.599443556861	10.1226721175228	8.46067132958088	10.6892184829963	8.57879491129025	10.815370756981	5.97407990895025	6.91841328892972	5.04453696958125	10.546228918442	10.1807257346779	8.16331435872392	6.40025325676961	3.99164161178204	6.40649101686044	9.19430481055703	13.15599923963	6.25700824711554	7.57632825085609	4.38926534424123	8.22273750812003	8.12190337037737	9.02458525807783	7.02550125173759	6.53839571124184	7.77005832092817	9.59339710346565	11.1757547578356	6.75379248572391	8.90369138988791	7.68994642176066	11.0918413181284	9.10382365823493	6.92686998191582	8.51653909330805	3.07153958569922	11.0088187784896	7.69430780777054	7.1779926565726	10.8526841674169	9.01595370197472	9.77401996599415	10.0756439156707	4.56073313476377	9.86106498836819	8.06717262204661	7.78880385071618	ALCL
ALCL.neg..146	ALCL.neg..146	5	7.31173302753776	11.0566774866452	9.6825325867516	6.99743612028424	11.4887861844172	4.61295965384373	10.6917856682969	5.27263810434532	6.05894520529041	5.15943418185926	9.65572186353474	9.60934872104594	7.39375046158155	5.51356467133539	4.45053297030758	7.98395103925774	7.32832116563043	12.4091000486385	6.93504969883404	7.99821657558996	4.45769956021676	5.24795369070349	7.63287191752144	7.21230289268384	5.73766703599108	5.96754417747155	7.44735127458596	9.04684355693843	10.5007929564763	6.03697604299549	6.99663015842651	6.25503893917735	10.4452206901319	7.64935915969078	7.23486394538958	8.40965573800537	3.34799186963971	9.78258787708484	7.86300008838003	6.66708014041534	9.92724317382749	8.27571780078049	9.65407384147149	9.60807250377342	5.2494109458881	9.5406657703007	6.56798732182445	8.25616386883691	ALCL
ALCL.neg..168	ALCL.neg..168	5	6.12742132196976	10.0894648308534	8.14503224269392	5.08261847455081	11.3692618094526	5.54343218949292	10.7378171316975	5.6330716392468	6.06133445421487	4.55250703295297	8.86885275218854	9.2104484380866	6.6261626833379	7.12933217731878	4.1359030853826	8.82975529484732	6.19224751140468	12.5417269862624	6.94486929243132	7.89101849240872	4.36461710303758	4.27703626844238	6.02428087713705	4.37537285986759	4.67308105112991	5.57152464093481	7.4842094674163	7.51232294043828	11.7619205219816	5.79370403661949	7.51942582611153	6.09182124247166	9.68717113256807	6.58459714796959	6.9604803744301	7.93254463244101	2.86650459179156	9.74564311151454	7.41477042381572	6.75763099100289	9.16624449363192	8.54955023879664	9.36078337014123	8.70840050861779	3.61283557356839	10.8192417356039	5.23192039138033	8.25039913597228	ALCL
ALCL.neg..169	ALCL.neg..169	5	7.97765639941397	11.1756941539323	9.1498684243835	6.68245900991955	10.3862986289322	6.9283202429041	11.0286427640322	6.41037747436095	6.80797284159242	4.09993945595027	10.1792062606557	9.11637729622304	8.28232698953096	8.57259721628556	4.17061902425531	7.94439718022841	8.41535934868667	12.5842503599736	5.93361342811615	7.55622544421997	4.39131289735414	6.27880168290629	7.93238197873822	6.72860073540134	5.97612007848822	6.23956396983482	7.55630188577258	9.20169271574173	10.6843703366049	6.14227379929257	5.9273723656194	7.05639923716885	10.8819713797539	7.11503688318047	8.82667852364736	6.45104312210427	2.96025580477403	9.21965410191376	7.87805233985268	6.74294794858884	9.74811955454034	8.62093881518067	9.65671418181293	9.54661038580796	5.29855754370711	9.4964392778102	6.5903614254381	8.65126127479318	ALCL
ALCL.neg..170	ALCL.neg..170	5	7.74960588274469	10.9853649974973	8.18440016483388	7.25120151044523	9.86980282997918	10.3979715138641	10.5924383798835	5.39646189656444	7.03035980235529	4.71325096285434	10.8622435203482	9.49316603945419	8.02213960004309	6.5458996935745	3.98698076117371	7.47248321521451	9.30803690143373	12.7930853608098	5.922072369383	6.21226692017578	4.57907740657627	6.5600397874057	7.67976160343486	5.60031740316292	6.57293369817516	6.1376768359933	7.37791188253546	9.00152211280357	11.0245167511315	4.89456135931169	7.03749021502354	8.73795762885463	10.6594213974908	8.26987590509653	6.25321965840143	6.6026958885358	3.09773793999493	10.4429207726936	7.11947832857112	7.06532425128048	10.7529551028636	8.37847943971713	8.86608157841235	9.5283726481187	3.78004010544131	10.1566035289718	6.66414527634885	8.93158325317105	ALCL
ALCL.neg..172	ALCL.neg..172	5	5.57141072126918	9.69087424427228	7.25746922315633	4.70852818240721	10.3351048144759	3.91954666647104	10.3151757571572	5.64049830790335	5.29684574391523	4.20522933439922	9.43639141093394	7.97414280796613	6.08449397664325	7.58090539565821	4.75499914838846	8.61873507880941	6.46755885835495	12.52004203633	7.10608751174412	7.08208157652822	4.34361840574446	4.3342092533629	6.14523456502005	4.79550519550099	4.51434887965435	5.4123040666664	6.87552656158713	6.53983235337568	10.7250586653913	5.88869699564884	7.42684128537195	6.03150392408476	10.6733648374935	6.52022540262706	6.96792879935788	9.5865187926933	3.08646091559944	8.93193237841882	6.96396662070739	6.85096460543446	8.41463650573846	6.90640579990458	8.627051550544	9.03680642268746	3.86471445030328	10.658541552463	5.22473485486563	7.92476641372272	ALCL
ALCL.neg..173	ALCL.neg..173	5	9.35310635469855	12.1387840673524	10.345803963052	8.22315470822776	10.2471673480266	10.3571773359355	10.8953345667592	7.11932633460663	7.53136625823958	4.17855781815065	11.2894766178016	10.2816957496978	8.75729027084014	7.04912031763555	3.91609571525922	8.62619366729236	8.82896011099358	13.169818901702	6.06620319644632	7.01784227990078	4.26381871319947	7.7765359451392	9.22442606869208	12.2204866804992	7.31284363620124	8.06856997348239	8.20336707292606	10.0153607284833	10.5247859288	7.49850491577727	6.56414610848448	8.5727514688087	11.5279909138419	8.44807683456342	6.99214667186848	6.51677549355145	2.84521371211524	11.7730759099017	8.22917270158826	6.8847074904405	10.7694310626485	9.97088457360469	9.91503045867615	10.4107112435631	5.34541826104048	9.81577009358151	7.51155781794358	8.18993674292641	ALCL
ALCL.neg..177	ALCL.neg..177	5	6.42443439983882	8.72603906938442	8.87686027384742	6.02630901932208	10.3024320771913	5.2958108989214	11.162945547157	5.54672802388356	5.81240773124758	4.39564676540231	8.33811321873866	8.34761167623115	6.59096122576194	5.92057144576511	4.13266922986399	8.30326708750387	5.16372577336145	11.7935798950911	9.12437067116814	7.28874082431592	4.206675841228	4.51209737640725	7.00562773282363	4.33169472004765	5.00970734252581	5.98079743593089	6.77475137197304	8.29952154638936	11.069003144925	5.04272707218478	7.77061424350723	6.32489017829678	9.20718915921682	5.62222093614293	6.93319214436151	7.43340111886691	2.89632939387068	9.89133027832163	8.85114126605955	6.8728016531556	8.56421946679759	6.79941151432044	8.85696055588366	8.95207613353616	4.09721628002744	10.0699648409716	5.58408776049857	8.67486179409754	ALCL
ALCL.neg..182	ALCL.neg..182	5	7.17406894998505	9.51576953796166	7.60046127933143	5.26187653614299	11.5659312198961	6.33004750868213	10.942603961333	5.17404697474577	6.0171598117423	4.81723988335124	9.00399700633118	8.2129165641579	6.82278205802986	6.35053361410941	4.06223849055398	8.04773440946843	7.17038689527711	12.5830106682943	6.70743839298365	7.85589583668957	4.8070198733469	4.36452720983104	6.47279068680434	5.3959191425784	4.80954354919551	5.57556649519194	6.75037258485576	7.6652459008909	11.541549228589	5.0487794734707	8.68740267913474	6.50192285490596	10.6031858490825	7.08064394154434	6.66599254375641	7.64542235026247	2.99778927178361	9.19878083994437	7.32824524358993	6.94540833147378	9.40534368316144	7.36053222880588	8.96429786652896	8.9593478739669	3.96286166943048	11.1746066076547	5.5180387714973	7.3419127777133	ALCL
ALCL.neg..228	ALCL.neg..228	5	6.3327800964255	9.40560487923964	9.3424170094414	5.64524050178392	9.11661269629781	8.10033303215382	9.44921287532734	5.1658180895277	6.21786106394036	5.84244260539207	9.30626819978316	7.55144354357668	5.71574933431593	6.35204262298081	4.92540086913643	7.5913388447549	6.94746620587221	8.7355936725246	6.9571844669986	4.76136111611541	6.31385685155122	7.31954468246364	6.34388655878028	4.93021476105851	5.94858814835609	5.79772375197344	5.30381769635594	7.09908134551452	9.52172273534555	6.4060273084645	6.69421614057939	5.44333193582018	11.0864175795701	7.03189499110879	6.7019403530082	6.03399287553773	4.10812504236648	8.2159546318666	5.72268163142619	6.77556604667039	9.74879169319866	7.42431415312131	4.44283141338943	8.82270881167793	3.25795764684097	8.344320013888	5.99007211424105	6.65111387977493	ALCL
ALCL.neg..253	ALCL.neg..253	5	7.5520384276406	10.6937035465319	8.59365311085118	7.33716492276266	11.575304824651	7.03430594977276	10.6792191281782	6.34077278151395	6.34494785618635	4.20234519925178	10.3310974273163	8.98520787617713	6.59225175797629	6.62822316092756	4.40487310537927	8.4999542736511	7.30550350137401	13.1797566859862	7.7930607900132	7.4548974199141	5.34266142214985	7.36993811629457	6.67559991814437	6.22383434459839	5.67713923724775	6.63135943643186	7.08638436780191	8.83119780073939	11.8917089852092	5.76907399353909	8.30501828982934	6.80296747319936	10.743302923548	7.07099723177588	7.38400342265979	8.22727647252334	3.08430263623987	9.84209343255801	7.85701373925323	6.79140022496182	9.9815541924254	8.22263662573863	8.13284896183572	9.44247236586937	3.25479279040158	8.24118385503531	5.67548373991768	9.33428148018574	ALCL
ALCL.neg..254	ALCL.neg..254	5	7.36030438004424	10.5090185188594	9.27812634244996	6.45570990278876	11.9365005250139	4.52082373578151	10.8248598394	4.95317922661691	6.15526904437017	5.98689396590163	9.57514152892674	9.82343282652985	6.74783915797342	5.0781372445862	4.27563042722712	7.36507633744679	7.25611966118585	13.0864773756967	6.50090550562228	7.63291773066342	5.06265473801405	4.30042696258178	7.43280572922558	6.24364517102805	5.35691715676047	6.14482754842029	6.79118505505119	8.94688974666576	12.1878791129962	5.99538570445305	7.08270469418897	6.19434835241835	10.4584879458118	6.90493402589793	6.85200154147003	8.64165039777455	3.03431099165357	9.69627123021338	7.74896667659735	6.66046994250038	10.2965430772141	8.18344943721709	8.6033367467911	9.96239340738182	3.78791952700473	9.71337130509057	5.9194717997953	7.95993305636445	ALCL
ALCL.neg..263	ALCL.neg..263	5	8.33304475962723	11.8049560816324	9.85954731952437	7.87378338068948	11.0396346716829	10.6792877776122	11.090412532747	6.29043294509093	6.98734255038507	4.64792155387611	10.7783328127643	9.98567700137626	7.58950236847812	6.92217686871536	4.31355216854853	8.57924390425336	8.69293534481676	13.6901061949237	7.68147264129838	8.34419916321511	4.05053829410105	4.67395344470385	8.55045161922521	5.9138301708043	6.23569985964837	6.94682900760313	7.94272070639067	9.32187812654712	10.9634389099666	5.58348600895246	7.00548363647704	7.81912001399602	10.8962031910689	7.46638083911242	7.87656776905591	8.5168569808526	2.78932887694133	10.7302011322009	7.98553778391299	6.77831643374852	9.98989580297491	8.93846423971676	9.46596680781112	9.8743188847058	4.41116514745393	11.5792637698523	7.78036244149195	8.45681237566251	ALCL
ALCL.neg..264	ALCL.neg..264	5	7.00970747689395	11.1538363856081	9.35676606068881	8.40876609123249	8.7755060587776	8.4312864520117	10.5358051587191	5.68214551182248	6.10344303843763	4.51083251629208	10.0852161758309	7.90345241347503	5.68025376557076	6.42219957313496	4.37946706487426	8.43502801682857	7.37030963499913	12.8795754343635	6.7247692955471	6.16926943833368	4.34280306898677	5.96501584651019	6.37297923430918	6.33957297464507	4.88578280944694	6.40337053380116	7.15633198629835	9.11606682843644	12.428885601254	5.29743940913322	8.01706425110765	6.56375838731917	11.3204662606075	7.2905256728224	7.50011087083491	9.07595882091642	3.44519012423265	9.85163255460829	6.36077335267615	6.80507333750481	8.13517355682068	8.22370174468606	7.12271774007779	9.51376254222356	4.27601729340737	10.8265031293699	5.57360596360121	6.9535358983742	ALCL
ALCL.neg..295	ALCL.neg..295	5	8.82840031408341	11.5129246489532	10.0292254881462	8.27088013222999	7.7573077967718	9.83635325577987	10.0203906792167	5.89367667545764	6.50513513563699	3.93192472624519	11.0519478134687	10.288526297195	7.26317258380203	8.87344208094272	4.22705777753328	8.12774924187922	8.78791100045676	12.7646257655473	6.07070656613526	5.59781777687116	4.08422345732141	6.09794365361607	8.1532901478475	9.28289990372682	7.34153722538854	6.98108579022244	6.83149410255432	9.09601618543576	8.59596483823733	6.86209351405789	6.22039237874351	8.62422395905622	11.777951886118	9.140638353959	7.10124860137391	7.27037413016747	3.07568279602689	10.6967444694438	6.96177259150781	7.45951225012251	10.7772082336078	9.57562712639913	8.43609610549141	9.97830976795746	5.05024218489571	7.7491477765129	6.6026194138379	9.19599038517083	ALCL
ALCL.neg..300	ALCL.neg..300	5	8.27687539829166	11.3446514459281	9.12904092343886	7.47947392637029	10.8985373140464	9.68424314151758	11.1278055611657	5.80499988873559	6.87209708322376	5.16803645984512	10.2279539890634	10.3290535905545	7.94987841850524	6.33630279356652	4.13575854503652	6.79546558293813	9.55491943858226	12.8070191772844	9.41602822629302	8.03059443216635	4.41718529620644	7.5431209819455	6.90689069018181	7.60857325485267	7.9571473445389	7.05253609513917	7.42289586846922	10.0118513227563	8.79142593155008	5.23088231071505	7.02796337712061	8.59351916404013	11.8783851087959	6.99302402970669	6.90468177495396	6.41037620149024	3.1924815818167	11.5053213125826	7.51382732379259	7.55209216544993	10.0131487634774	8.793322440408	8.84303785411187	10.2627200483409	5.61255231529202	6.42485846775623	7.4064422633806	7.57880945809608	ALCL
ALCL.neg..302	ALCL.neg..302	5	6.32723854590202	8.84374892207857	7.77789084823086	4.68628871720006	12.3141810765009	6.3256602838182	10.6443664791115	5.07152078221456	5.82534769088518	4.56744842501646	8.02778775121756	8.01283693280262	4.92764446344583	6.40295793870503	4.28255276070955	9.58017172126928	5.78942621783546	11.8584877811629	7.32856858680752	8.36338171312144	3.79415951735263	4.57675569385919	4.02338539652419	3.33361532242264	3.14194119354352	5.23601455057999	6.81153377649418	6.12857955373011	9.29153327935929	4.95000758511536	6.83516770432098	5.87331174517461	8.23954441814696	5.59273857432543	5.78973912380644	7.72884862667103	3.23863024897779	8.78776605021661	6.95725399999159	7.0018949403375	8.74543903272732	6.12131559423093	8.4637808082311	8.33481417909689	4.34961016523172	8.36015396273042	5.48917951686587	5.91645230128668	ALCL
ALCL.neg..303	ALCL.neg..303	5	7.64473708348057	10.2613509299563	8.51248370971333	6.05903746570702	12.1892696082088	4.61290219312988	11.2361812734896	4.74058667006058	5.98376286801431	4.81556231980478	7.9295958710741	9.52672586110969	6.92682694257964	4.8997261183545	4.32116524477099	9.21090022331766	6.84383928742357	12.207673561518	7.28096257019851	8.84406756540627	4.70721954112607	4.78179464055673	6.13249725318767	6.77857745603408	4.50319105518056	5.58397589407309	7.37719047520762	7.32532522857462	9.29883573071107	5.51949634630831	6.43972178192355	6.17696889507564	9.82625957082999	6.45701438512019	5.7036706431063	7.36105897102348	3.61975604301107	9.17252549827634	7.8710297280245	6.59808741320845	9.20580750848274	7.77329376831717	8.21541161660606	8.45439103155605	5.4104117802423	7.89645460169405	5.61149973719515	8.09269873273341	ALCL
ALCL.neg..306	ALCL.neg..306	5	6.7063708214412	10.3819203866255	8.15945449336244	5.89819931308045	8.05250932651792	3.27441427116062	9.97714215487996	5.53138170986126	6.03878035178878	4.0573450841165	9.06273163573337	8.20926839746295	6.04736059871083	7.65485180245313	4.40196511627821	7.53966718326419	6.72913857256885	11.7009998155351	5.94337700178329	5.94429008093508	3.80837244518007	5.79609605935293	7.12525798108732	5.21797433822993	5.30003839228103	5.8039918209027	7.23891371181815	8.27019314393431	9.29771503185083	6.20747787489745	4.60306421085093	6.71139442799862	10.7071246384962	6.21745882276946	9.46626363172633	5.9289900995092	2.78520006128677	10.0235611673418	6.35307270514703	7.05516784971828	8.97336718159065	7.82864267532372	8.44680989859563	9.10838329138975	5.11535930761895	7.59917585916521	6.27845382427887	7.84351245968328	ALCL
ALCL.neg..307	ALCL.neg..307	5	6.13100268876602	9.86557275664995	8.90099587081593	5.68423800676654	9.63343639549038	9.56962879863544	11.4549134977373	5.22912061496314	5.38866919192028	4.36080953728484	9.14441678028184	8.9497319823635	6.17894254102752	6.52652663192148	3.91015754981817	7.27157954207665	6.81554293928688	12.0807623565116	5.68828292468052	7.36822768222573	4.12740802655035	7.02824125428099	4.7530597811581	6.58624784959033	7.03031625077266	7.04637121196135	6.7605766941616	8.63227065534594	9.62102389591136	5.58824803773446	6.82854029662533	6.68024078199399	10.2721749389	8.71133750934613	6.85526100896552	7.31875401873839	2.99425583087862	9.02010513531258	7.96149426230785	6.05461205428521	10.4406376657003	7.40271765443921	7.46427928146024	9.21207901161546	4.73831422492305	7.44317100173874	5.97433844860499	8.57244767169076	ALCL
ALCL.neg..31	ALCL.neg..31	5	5.99864243772685	8.64526622702553	7.33723841262336	5.28035343985339	8.23331059087988	6.73423053230287	10.4788108994911	4.93478164301608	5.2893463799367	4.6175284147531	7.26999716442817	6.89010018454255	3.53394383172711	5.09514635563251	4.39851938693899	9.89120014512001	6.53288227092578	11.1358544185835	5.72420675253879	5.92403411758623	4.95033870676623	3.91797717315233	4.6563680471179	4.64810468492181	3.34224156858673	4.59481458810807	6.79568460226345	5.01762986023166	10.7246100101695	4.87362582976701	6.72439117458791	5.44038942179507	9.49790546983186	5.60613093365655	6.31078053475577	6.02708586882532	2.91523254794329	7.4460392945281	5.93985198211653	6.65892854619573	6.21024833828298	5.73934003005114	5.2580201952526	8.30537862401716	4.0626347434994	12.7183718471007	4.83871397161885	8.48489360515995	ALCL
ALCL.neg..312	ALCL.neg..312	5	7.800618608331	9.78195684268756	10.1779290024151	7.58820897182324	10.366284867073	5.7883279450149	10.6711413747333	7.11837105496774	6.9725273908423	4.6135726868451	9.72255762464328	9.52758209592729	6.85718102770756	8.83655159517928	5.51768297447548	6.60973289751872	7.00636045838883	12.8372291239749	9.00282432097849	7.66559983581082	4.41467832320165	4.20931230181878	7.27880201914611	3.26072064329854	7.6251078411009	8.06767100102971	6.92969002822222	8.85631464961105	8.0937491290108	6.42396861173483	6.48155080572105	7.64904435862351	8.95290023947903	7.06185193105483	7.31664720304639	6.57431722129748	3.11151103831868	9.20164330626274	7.88441362052787	7.17430533533033	9.63921737169463	10.1799815439706	9.44491244629368	8.77821577305373	4.70443632614914	7.76056127271247	7.84818570601212	8.98940052738025	ALCL
ALCL.neg..315	ALCL.neg..315	5	8.87116333792243	10.7786175725508	10.8439488138694	8.04093117294533	10.9432039560981	8.11957017696223	10.927509160197	7.03376647868612	7.02494392625059	4.05596287290364	10.5793547532465	10.532579496607	7.80417126824753	7.2460964125829	5.53937211217817	7.41086934252194	7.63630531465567	12.9154737219472	5.73605463267777	8.32292269019373	5.34653961203514	6.28250957466421	7.97473908081487	7.6993029059102	6.95680654799344	8.11667266030468	6.98640184975421	9.17180654164127	9.64380375739086	5.56900081917369	7.67991299194054	7.54732101262017	11.238270093917	7.22190936496024	7.67647844483508	5.77612333683311	3.32006674328807	11.4409783957197	8.21775793074627	6.99132857372159	10.4902129432901	8.39596511243563	9.02275562992072	9.74329233193544	5.57573784768689	8.72683638035349	7.43551042385268	8.97694730561425	ALCL
ALCL.neg..318	ALCL.neg..318	5	9.26954097575224	12.4434612844045	8.55519840959948	5.82396553701873	9.27548221120469	12.1881760401887	9.34914560053484	7.00524810363468	6.64722024181201	4.82366083325516	10.2005663874748	8.35290936456783	6.9988771405563	7.53014827233421	4.81504881288385	6.16832086828387	9.52490297291979	13.4892438771944	6.13043658484957	6.50261327573596	5.77514797981247	6.19993430732683	7.98770945081881	5.90814454471619	6.53856544950567	7.0300527797174	6.48699604412197	7.81223371506412	10.0993670775777	6.16528506950701	5.48790073719079	7.54091908758344	11.2483803508769	8.56290015828753	9.38801621935403	6.19152971624254	3.47398213032352	10.4551557498406	7.4846585131479	6.96912591664034	9.5142597755122	10.1425629412046	8.36637093467423	10.2710396870976	4.55499884194586	8.73451520817246	7.5840206600479	8.57449570650419	ALCL
ALCL.neg..319	ALCL.neg..319	5	7.57573815668887	11.730101953291	9.88323525247258	6.99000108325639	9.43678416480968	6.90288520290512	9.57927326194924	6.18629377985557	6.95527034680382	5.39222721036588	10.6768802372846	7.17248623909484	8.13266477849611	5.78175533245811	4.15529630682451	7.96238118254762	8.22899004621895	13.7540165582633	6.92830811693715	6.75019228484719	5.10279805512134	5.0004495997889	7.61149817862079	4.30355581076215	5.68043246493647	6.19948472826013	5.94775987019285	7.0589925916021	10.2254356041723	6.93050117095911	6.30921523632122	6.89822355295743	6.72679976153034	7.91855344348168	8.82244995669147	5.67967728581809	3.25786091825491	9.63151926964874	8.75544914554065	7.28303960018003	10.0010061372028	10.9213679379032	9.25847411728379	8.85024681555246	3.99560312955495	8.44060517278566	6.83692781224033	8.42472610620237	ALCL
ALCL.neg..320	ALCL.neg..320	5	9.83259234625624	12.369781896079	9.72948029634798	7.74361888806519	10.8284384533488	9.92056591378372	10.8329013571923	5.57573009467444	5.99669858352463	5.10950068981943	10.3629916257031	10.6316913636225	9.26778584893387	5.10249225149883	4.44425037985083	6.5659078732536	10.2033956007885	13.5647648948755	4.79925389907011	7.16660799191969	3.76966087313616	5.2523737650435	9.21878349567789	8.73695708037058	6.84790327303085	7.47704624868141	7.18059387547919	8.77398710993565	10.1880580514122	5.74809881791486	7.79580635103453	8.25953169663314	10.383598806963	8.03697175176152	7.50697075541714	8.61966012459565	3.34856855024973	10.3102101582754	7.8384552444349	7.30839565254213	10.7353607516194	9.80500464143481	9.63914546553989	10.2679356393892	5.59710051823318	8.9621343015773	6.42234931607275	9.90584282037376	ALCL
ALCL.neg..321	ALCL.neg..321	5	8.3806835725467	11.9270096940026	10.6035882344906	4.61775189682244	12.5030521628269	6.95522163861966	10.8696293386672	5.76618248314312	6.58507147641185	4.00629824889056	9.91291615165605	9.49733911547751	8.62017574382647	5.93142017848849	3.5617520141567	8.00799335067162	10.0341907680833	14.2033986059602	6.59519979946192	8.49840743638059	5.23638759447933	7.84982552973445	7.22739425791111	5.41956337762441	6.3528087724568	8.03165561309707	7.16815515961097	8.0200612003565	10.4974509928807	5.91225714695388	7.61504288952731	7.61749534004147	10.0600641150367	7.79561223605907	7.29025021305763	8.09347246669367	3.04708190119241	10.8265731622226	8.32514116940744	6.81227558164273	11.066754935676	11.6018687722694	9.57648437259796	11.0065604882034	4.63363162006928	7.9089653872247	6.76840428170595	8.15930906334422	ALCL
ALCL.neg..35	ALCL.neg..35	5	6.67564687442704	9.52499934425071	8.18902169124603	4.49521151346925	11.9228615548143	2.28834094395688	10.7386854337629	4.93665128978216	5.32949909362582	4.875494237898	8.59908779733674	8.35408447016802	6.38863844127066	6.52924528825091	4.26547688497065	6.97131874987442	5.61122369749989	12.531553191255	7.26757738999829	8.5133817692631	5.64371529972214	3.81091355701657	5.71615864261054	4.65731193280984	4.60806681495408	5.57782266125798	7.47261256467985	7.09940353146729	12.0963751450636	6.11630552350854	8.46170506629437	5.59477181088973	8.90101843150456	6.6084123929459	6.31750136454009	9.05082947769851	3.72499190805562	8.64358396656861	8.15839851588083	6.24664692631573	8.87905437959682	7.06554015341174	9.46233042856051	8.80097617638486	4.48656722115946	11.6487184013106	4.76382539593509	7.29170976688988	ALCL
ALCL.neg..410	ALCL.neg..410	5	5.57914265659457	9.99341927317018	9.29377492238978	7.09208842507073	10.1932375325994	6.5361888855359	11.077089626567	5.35040326047069	5.97773622584731	4.40801711249139	9.52306096650048	8.84527712469352	6.28747364321309	6.75143092431344	4.07149499241954	7.44448089777725	8.03132844307984	12.1021992120539	7.36443446863279	7.23439070561719	4.78194235592148	4.57281660478666	6.46618126141904	6.71122772565232	6.25023703543441	5.86114133698096	7.12281451597193	8.68184659611513	9.21050619528211	5.67675350341296	9.72618769078353	7.3692550869068	11.0552644874982	5.87801592515455	6.93155954402065	4.98809031728793	2.99927456096735	9.18087096306834	7.37594820550346	7.03654064559676	9.38701483241325	7.16417192979617	7.85006927257351	9.27622092397551	5.41816032960584	8.4203522090144	5.26651508608293	8.49835194238964	ALCL
